channel_name,text,date,
RT на русском,"**61-летнего мужчину, который **[**столкнул ](https://t.me/rt_russian/149450)****подростка под поезд в московском метро, арестовали на два месяца.

**Также столичная прокуратура сообщила, что пострадавшего 15-летнего юношу уже выписали из больницы.

Ранее СК возбудил уголовное дело и [предъявил](https://t.me/rt_russian/149492) задержанному обвинение в покушении на убийство. Мужчине проведут психолого-психиатрическую экспертизу.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-10,Other
RT на русском,"Видео задержания жителя Нижнего Новгорода, который стал сотрудничать со спецслужбами Украины.

ФСБ установила, что он планировал принять участие в конфликте на стороне ВСУ. Возбуждено уголовное дело о госизмене.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-10,Political
RT на русском,"— Россия впервые вошла в пятёрку крупнейших [торговых партнёров ](https://russian.rt.com/world/news/1121938-rossiya-indiya-torgovyi-oborot)Индии. Об этом свидетельствуют данные индийского Министерства торговли и промышленности;

— украинские войска [перебрасывают](https://russian.rt.com/ussr/news/1121919-vsu-artyomovsk-rogov) в район Артёмовска (Бахмута) подразделения с Запорожского направления, сообщил председатель движения «Мы вместе с Россией» Владимир Рогов;

— американский лидер Джо Байден заявил, что ещё не принял решение, подписывать ли законопроект, обязывающий администрацию США [рассекретить ](https://russian.rt.com/world/news/1121915-baiden-koronavirus-dannye)материалы о происхождении коронавируса.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-11,Other
RT на русском,"**Зеленский поручил премьер-министру Шмыгалю «тщательно проработать» возможность переименования России в «Московию».

**Также предлагается заменить слова «Российская Федерация» на «Московская Федерация» и «русский» на «московский».

Это следует из ответа Зеленского на соответствующую петицию, которая набрала 25 тыс. подписей, необходимых для рассмотрения.

Ранее Зеленский [ввёл санкции](https://t.me/rt_russian/149635) против «Спортлото».

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-11,Political
RT на русском,"Два человека погибли в результате сегодняшнего обстрела ВСУ Куйбышевского района Донецка, сообщил мэр города.

По информации Алексея Кулемзина, от ранений скончались мальчик 2015 г. р. и мужчина 1989 г. р. Также пострадала женщина.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-11,Shelling
RT на русском,"Продукция IKEA, Yves Saint Laurent и Zanussi попала в расширенный список товаров для параллельного импорта.

Также в перечне Минпромторга оказались косметический бренд Kérastase, бытовая техника Wahl и детские товары Hasbro, Logitech и Nintendo, сообщает РИА Новости.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-13,Economical
RT на русском,"Уголовное дело возбуждено по факту нарушения правил безопасности при ведении строительных работ, в результате которого произошла приостановка движения поездов на участке Большой кольцевой линии метро Москвы. Об этом сообщила старший помощник руководителя столичного главка СК Юлия Иванова.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-13,Other
RT на русском,"⚡️Эксклюзив

**Иноагент Леонид Волков рассчитывает сохранить контроль над финансами ФБК (признан экстремистским в РФ).

**Источник из руководства структуры [сообщил RT,](https://russian.rt.com/world/news/1122748-navalni-fbk-ssha-volkov-donati-pevchih-oppozitsiya) что Волков противится передавать контроль над пожертвованиями новому руководству. Предполагается, что его пост займёт Мария Певчих. Речь идёт о финансах ACF — американского клона ФБК.

На Волкова оформлены криптокошельки для анонимных пожертвований. В сентябре прошлого года на них хранилось свыше $840 тыс. (63,7 млн рублей), а за 2021 год ФБК собрал сумму, превышающую 81 млн рублей.

После скандала с письмом в поддержку снятия санкций с основателей «Альфа-Групп» Волков заявил об отставке с поста ФБК. Послание в сеть [слили](https://t.me/rt_russian/149457) конкуренты оппозиционера из самой структуры.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-13,Political
RT на русском,"**Участник СВО и герой проекта RT ****#НеОдинНаОдин**** **[**не может получить](https://russian.rt.com/russia/article/1122657-uchastnik-svo-vologda-vyplata)**** обещанную региональную выплату из-за того, что оформлялся на фронт не по месту прописки.

**45-летний уроженец Вологодской области Алексей отправился добровольцем в составе батальона «Ахмат», пройдя подготовку и подписав контракт с Минобороны в Чечне.

В зоне СВО Алексея сильно контузило после многочасового миномётного обстрела. По возвращении домой добровольцу отказали в получении региональной выплаты. В областном Департаменте соцзащиты его утешили новостью о льготах при оплате ЖКХ.

«Я никогда в своей жизни по инстанциям не ходил. Впервые с этим столкнулся — и чувствую свою ненужность какую-то. Вроде помощь положена, а никто слушать не хочет», — рассказывает Алексей.

Сейчас мужчина проходит лечение в госпитале.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-13,Political
RT на русском,"США, Британия и Австралия планируют разработать новую подлодку с ядерной силовой установкой и конвенциональным оружием, заявили в Белом доме.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-13,Political
RT на русском,"Зерновая сделка продлена, подтверждён её пакетный характер — замглавы МИД России Грушко.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-14,Economical
RT на русском,"**Путин назвал так называемых западных партнёров РФ «сегодняшним противником»:

**«Можно теперь прямо об этом сказать. [Если для них] дело стоит в улучшении геополитического положения, то для нас, имея в виду всю предысторию нескольких лет, всё, что происходит, — это не просто улучшение какого-то геополитического положения».

Президент добавил, что нынешняя ситуация — это борьба за наших людей и существование «самой российской государственности».

А чтобы приблизить мир и стабильность, общество должно быть собранным и консолидированным.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-14,Political
RT на русском,"**Из-за отсутствия переправы жителям деревни в Курской области приходится добираться в соседнее село по пояс в воде, разламывая перед собой лёд.

**С проблемой столкнулось население деревни Жизлово, где нет газа, стабильного электроснабжения и, как оказалось, дороги, ведущей к «благам цивилизации».

В отчётах сельсовета Золотухинского района переправа есть и числится как мост для автомобильного движения. Жители обращались в разные инстанции, но пока безуспешно.

В местном сельсовете объяснили RT, что затопленный мост — незаконный самострой. Его не убрали по просьбе местных жителей, хотя было предписание о сносе.

И пояснили, что деревня Жизлово не попала в программу строительства дорог, так как в ней живут всего восемь человек.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-14,Other
RT на русском,"Автомобиль, который сегодня [взорвали](https://t.me/rt_russian/150032) в Мелитополе, принадлежал руководителю муниципального транспортного предприятия Ивану Ткачу, сообщили RT в экстренных службах. 

Мужчина в момент взрыва находился на месте происшествия. Личность женщины, которая также пострадала, устанавливают. 

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-14,Shelling
RT на русском,"В московском аэропорту Башара Асада встречал почётный караул и спецпредставитель президента по Ближнему Востоку Михаил Богданов.

Кадры сирийского информационного агентства SANA.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-14,Political
RT на русском,"Видео из соцсетей: пишут, что охранник «Дикси» приковал вора наручниками к перилам у входа в магазин, а до этого избил его.

Всё произошло в подмосковном Королёве. Молодой человек просил его отпустить, но охранник угрожал, что тот «сегодня сядет».

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-14,Other
RT на русском,"Минобороны Китая сообщило о запланированных 15-19 марта совместных военно-морских учениях в Оманском заливе с участием Ирана и России.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-15,Shelling
RT на русском,"**«Внимание! Говорит звуковещательная станция Вооружённых сил Российской Федерации».**

С такими словами из громкоговорителя бойцы подразделений психологической борьбы группировки «Восток» ведут боевую работу вблизи передовой линии фронта.

Спецстанции, установленные на бэтээры и модернизированные «Тигры», способны передавать звуковые сообщения на глубину до 6 км.

Украинским боевикам доводится различная информация, подрывающая их боевой дух. А для тех, кто решил прекратить сопротивление, — сведения, как правильно выйти к позициям Вооружённых сил РФ, чтобы сдаться.

Трансляция ведётся круглые сутки.

Видео от нашего военкора [Александра Пискунова](https://t.me/frontoVaR_kitchen).

☠️ [Подписывайтесь на Военную хронику](https://t.me/+vA_qwxP_ANNkYzQy)",2023-03-15,Shelling
RT на русском,"[**11-летнего Фёдора](https://t.me/rt_russian/148879)****, раненного во время теракта в Брянской области, выписали из больницы.**

Губернатор региона заявил, что на личные средства купил для семьи мальчика дом в пригороде Климова.

Ранее Феде, спасшему двух девочек при атаке украинских диверсантов, [вручили медаль](https://t.me/rt_russian/149171) СК «Доблесть и отвага».

Видео пресс-службы губернатора Брянской области.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-15,Other
RT на русском,"Отделения фонда поддержки семей погибших в ходе спецоперации военных будут открыты во всех регионах России, сообщил Мишустин. По его словам, работа идёт полным ходом.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-15,Economical
RT на русском,"🇷🇺 **Женская сборная России по боксу вышла на церемонию открытия чемпионата мира с российским флагом.

**👉 Турнир проходит в Нью-Дели с 15 по 26 марта. В нём примут участие более 320 спортсменов из 65 стран.

Международная ассоциация бокса сообщила о допуске к соревнованиям спортсменов из России и Белоруссии с гимном и флагом в октябре прошлого года.

Глава ассоциации Умар Кремлёв уточнил, что допуск нашей страны [поддержало большинство федераций](https://t.me/rttv_sport/25487): «Это мнение боксёров, тренеров — всех. Мы, как Международная боксёрская федерация, отстаиваем свою независимость. Нам не надо диктовать, мы сами у себя разберёмся».

@rttv_sport",2023-03-15,Other
RT на русском,"Глава Пентагона Остин после разговора с министром обороны России Шойгу заявил, что великие державы должны подавать пример транспарентности и открытости коммуникациям.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-15,Political
RT на русском,"**Дания выделила новый пакет военной помощи для Украины на $140 млн (более 10,6 млрд рублей).

**Об этом сообщается на сайте Минобороны страны. 

В новый пакет войдут ракеты для систем ПВО, крупнокалиберные пулемёты, противотанковые мины, артиллерийские боеприпасы, патроны для стрелкового оружия, генераторы, роботы для обезвреживания бомб, а также палатки, мобильные мастерские для ремонта военной техники, головные уборы и одежда.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-15,Political
RT на русском,"Кадры прибытия Валентины Матвиенко в Алжир.

В аэропорту её встречала большая делегация.

Последний раз спикер Совфеда посещала Алжирскую Народную Демократическую Республику в 2014 году. Тогда стороны подписали Меморандум о взаимопонимании.

В этот раз у Матвиенко [запланировано](https://t.me/rt_russian/150241) большое количество встреч.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-15,Political
RT на русском,"⚡️Асад хоть сегодня готов встретиться с Эрдоганом, но при одном условии — при выводе турецких войск с территории Сирии.  

Об этом заявил сирийский президент [в интервью RT Arabic](https://t.me/mayamanna/2617). 

Подробности — скоро на RT.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-16,Political
RT на русском,"Польские спецслужбы задержали девять иностранцев по обвинению в шпионаже в пользу РФ, заявил глава МВД.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-16,Political
RT на русском,"Силы РФ полностью контролируют линию боевого соприкосновения на левобережье Днепра в Херсонской области — врио губернатора Херсонской области Сальдо.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-16,Shelling
RT на русском,"Российская экономика приобретает принципиально иное качество, начинает развиваться по новой модели — Путин.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-16,Economical
RT на русском,"В[ ](https://t.me/channelphotoandvideo/1282)Сочи под домашний арест на два месяца отправили мать младенца, который [умер](https://t.me/rt_russian/150283) от истощения.  
 
33-летнюю женщину, напомним, обвиняют в причинении смерти по неосторожности. Как сообщают СМИ, её муж — блогер-сыроед Максим Лютый, который хотел перевести ребёнка на праноедение (питание от энергии солнца).

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-16,Other
RT на русском,"**«Марсельеза» заглушила премьера Элизабет Борн, которая объявила о постепенном повышении пенсионного возраста в стране.

**В Национальной ассамблее Франции оппозиционеры освистали политика, которая приняла закон без одобрения парламента. 

Две партии объявили, что собираются вынести вотум недоверия премьеру, пишет Le Monde.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-16,Political
RT на русском,"Глава МИД Дании заявил, что Копенгаген не разрешит Москве участвовать в расследовании диверсии на «Северных потоках», пишет издание The Local Denmark.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-16,Political
RT на русском,"«Я не согласна с тем, что теперь я не могу детям написать в WhatsApp, например».

**Блогер Валерия Чекалина (Лерчек) заявила, что будет обжаловать решение суда, который запретил ей и её мужу пользоваться интернетом. 

**На вопрос, изменится ли тематика следующего марафона, Лерчек отвечать отказалась.

В рамках уголовного дела об [отмывании](https://t.me/rt_russian/150354) 130 млн рублей супругам нельзя сидеть в интернете и использовать гаджеты, исключение — вызов экстренных служб. Также им запретили общаться с другими участниками дела, кроме близких родственников, а также отправлять и получать бумажные письма.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-16,Other
RT на русском,"Российские военные уничтожили украинскую диверсионно-разведывательную группу, пытавшуюся форсировать Каховское водохранилище — МО РФ.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-17,Shelling
RT на русском,"**Полиция Парижа задержала 217 участников **[**беспорядков](https://t.me/rt_russian/150407)**** на митинге против пенсионной реформы. 
** 
Их обвинили в погромах и [поджогах](https://t.me/rt_russian/150398). СМИ пишут, что в центре французской столицы вчера собрались 6 тыс. человек. Силовики для разгона демонстрантов[ применили газ и водомёты](https://t.me/rt_russian/150389). 
 
23 марта французы готовят новую акцию протеста.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-17,Political
RT на русском,"**Максим Лютый, чей ребёнок **[**умер](https://t.me/rt_russian/150158)**** от истощения, не рекомендовал детям свой метод  оздоровления организма.

**Об этом RT рассказала участница его курсов Елена. По словам женщины, она заплатила за «чистку» у блогера-сыроеда около 25 тыс. рублей.

«Участники даже спрашивали, можно ли детям пить его травы, но Максим говорил, что это работает только со взрослыми, дети к его оздоровительному курсу никак не относятся. Мой сын был на обычном питании – организаторы курса и другие участники спокойно к этому относились», — рассказала Елена.

Ранее полиция арестовала на десять суток Лютого и на два месяца [его супругу](https://t.me/rt_russian/150324). СК завёл уголовное дело. По данным СМИ, блогер хотел перевести ребёнка на праноедение (питание от энергии солнца).

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-17,Other
RT на русском,"**Владелец Zara, Pull&Bear, Massimo Dutti, Bershka, Stradivarius, Oysho окончательно закроет 269 из 514 магазинов в России. 
** 
Права и активы на оставшуюся половину точек в РФ испанская сеть Inditex передаст [ливанской группе Daher](https://t.me/rt_russian/149584), пишет El País.  

По данным газеты, сделка позволит испанскому бренду вернуться в Россию «в случае возникновения новых обстоятельств», так как в число инвесторов Daher входят представители Inditex на Ближнем Востоке и в Северной Африке. 
 
По подсчётам Inditex, потери в российских дочерних компаниях в конце 2022 финансового года составили €2,211 млрд (180 млрд рублей).

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-17,Economical
RT на русском,"**Дождь из евро и долларов прошёл вчера в московском ЖК «Дом в Сокольниках».

**Как пишут в соцсетях, неизвестный выбросил в окно купюры после того, как к нему нагрянули с обыском сотрудники ФСБ.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-17,Other
RT на русском,"Оппозиционные французские депутаты выдвинули вотум недоверия правительству, сообщает BFMTV.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-17,Political
RT на русском,"**Автор Telegram-канала ИА «Стекломой»** **@ia_steklomoy****

**Международная следственная комиссия ООН [не смогла найти доказательств осуществления «геноцида»](https://t.me/rt_russian/150376) Россией в ходе украинского конфликта. «Мы не обнаружили признаков геноцида на территории Украины», — сообщил глава комиссии Эрик Мёсе на пресс-конференции в Женеве.

При этом Мёсе заявил о наличии «широкого спектра военных преступлений России», среди которых, например, значатся «незаконные задержания, аресты и содержание под стражей», «незаконная депортация» и даже «неизбирательное применение оружия взрывного действия по населённым пунктам». 

Также комиссия установила, что ракетные удары РФ по энергетическим объектам Украины «могут приравниваться» к преступлениям против человечности (а могут, видимо, и не приравниваться). Подавляющее число преступлений, по версии комиссии, совершили военнослужащие России. Со стороны ВСУ было [зафиксировано](https://t.me/rt_russian/150346) «небольшое количество нарушений» (уточнять детали не посчитали нужным), включая аж целых два инцидента, связанных с пытками и казнями российских военнопленных. Всем спасибо, все свободны.

Что ж, перед нами идеальная иллюстрация тезиса о «независимости» и «эффективности» профильных ведомств ООН в деле урегулирования международных кризисов. Тут у нас «военные преступления» — а тут «небольшое количество нарушений». Российские удары по энергетическим объектам — это «преступление против человечности»; натовские бомбардировки Югославии, Ирака и Ливии — это допустимые тактические шаги в рамках военной операции. Пытки и казни российских военнослужащих людоедами из ВСУ — это «небольшие инциденты»; выдворение корректировщиков ВСУ на подконтрольную Киеву территорию и задержание мародёров — это «военное преступление». Спасибо за чёткую непредвзятую позицию, товарищи комиссары.

А геноцид на Украине действительно происходит — только это геноцид русского этноса, который киевский режим осуществлял как минимум с 2014 года. Но об этом комиссия ООН, разумеется, никогда не расскажет.

__Точка зрения автора может не совпадать с позицией редакции.

__🟩 [Подпишись на канал «Специально для RT»](https://t.me/+oyIxUZnvh8ZkYzg6)",2023-03-17,Political
RT на русском,"В Киеве, а также в Киевской, Черниговской, Полтавской, Харьковской, Днепропетровской областях и в подконтрольных Киеву районах Запорожской и Донецкой областей объявлена воздушная тревога.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-17,Shelling
RT на русском,"Российские беспилотники [нанесли удар](https://t.me/rt_russian/150558) по критической инфраструктуре Новомосковска (Днепропетровская область). 

О серьёзных разрушениях сообщили местные власти.   

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-17,Shelling
RT на русском,"— в посольстве России в Вашингтоне заявили, что позиция Соединённых Штатов в отношении принимаемых Международным уголовным судом (МУС) решений [напоминает «вялотекущую шизофрению»](https://russian.rt.com/world/news/1124652-ssha-mus-shizofreniya);

— на Купянском направлении [сорваны две ротации](https://russian.rt.com/ussr/news/1124655-kupyanskoe-napravlenie-rotacii) подразделений и переброска резервов Вооружённых сил Украины, сообщил офицер пресс-центра группировки «Запад» Евгений Половодов;

— Зеленский подписал указ, по которому [Украина вышла из соглашения](https://russian.rt.com/ussr/news/1124622-ukraina-vyhod-iz-soglasheniya) с Россией по контролю за эксплуатацией стратегических ракетных комплексов;

— на митинге против пенсионной реформы, который проходит в центре Парижа, полицейские [задержали не менее 61 человека](https://russian.rt.com/world/news/1124642-parizh-protesty-zaderzhaniya).

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-18,Political
RT на русском,"**В честь девятой годовщины воссоединения России и Крыма на горе Белая скала развернули огромный российский флаг.

**Акцию на рассвете провела крымская молодёжь, написали в Telegram-канале правительства республики.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-18,Political
RT на русском,"**СК в Сочи подозревает в истязании месячного младенца, умершего от истощения, его отца.

**43-летнего мужчину задержали, следствие намерено просить суд о его аресте. Возбуждено уголовное дело.

Ранее СМИ сообщали, что речь идёт о блогере-сыроеде Максиме Лютом, который якобы хотел перевести малыша на праноедение (питание от энергии солнца).

Малыш родился 11 февраля дома, за медпомощью его родители не обращались. По данным СК, отец не менее трёх раз забирал младенца у матери и **на сутки лишал его еды**. 8 марта ребёнок скончался.

В отношении женщины возбуждено уголовное дело о причинении смерти по неосторожности, её посадили под [домашний арест](https://t.me/rt_russian/150324) на два месяца.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-18,Other
RT на русском,"**Александр КОЦ, военкор «Комсомольской правды», член СПЧ при президенте, автор Telegram-канала ****@sashakots****
** 
У[ ](https://t.me/channelphotoandvideo/1289)костра молча сидят взрослые мужики в разной военной форме. Кто-то в вязаной шапочке, кто-то в кубанке, кто в ботинках, кто в кроссовках. Этих людей не кошмарят уставным единообразием. Им позволено больше, чем остальным. Это штурмовики 488-го полка — специальность, прямо скажем, незавидная. Эти люди, каждый раз уходя на задачу, прекрасно осознают, что шансы вернуться обратно живым — 50 на 50.

[Александр Мальцев](https://t.me/rt_russian/150497), командир отделения разведки штурмовой роты этого полка, ушёл в вечность 13 марта. Но за три дня до этого обессмертил себя [беспримерным подвигом](https://t.me/rt_russian/150406), который, без сомнения, должен будет попасть в учебники по тактической подготовке. В одиночку он умудрился взять опорный пункт противника в лесу под Кременной, уничтожить троих врагов и ещё двоих захватить в плен.

В это можно было бы не поверить — сватовский рубеж всё-таки не Болливуд. Но весь этот подвиг от начала и до конца зафиксирован с двух ракурсов коптерами двух разных соединений двух разных военных округов. Вот Мальцев медленно подползает к вражескому окопу, пока противник стреляет в другую сторону. Вот медленно спускается в траншею и по-кошачьи продвигается по её изгибам. Вот притих, дожидаясь, пока у противника кончатся патроны и они возьмут короткую, в несколько секунд паузу на перезарядку. Рывок, короткие очереди в упор — три тела падают на землю. Ещё один рывок к блиндажу, где лежали раненые бойцы ВСУ. Расстрелять? Не наш метод. Мы же не украинские нацики, чтобы стрелять в безоружных.

Вместе с двумя вэсэушниками Александр дожидается команды закрепления и передаёт пленных им. Один впоследствии скончается от ран, второй расскажет, что 35 суток готовился к боям с русскими в Великобритании. Но даже не понял, что их позицию взял один человек — 47-летний мобилизованный сорвиголова из Санкт-Петербурга. Большой любитель футбола, отец дочки Дашеньки, человек слова и мощного русского характера. Сказал: сделает — значит, сделает.

— Он ведь для многих из нас как отец был, — играют желваками взрослые мужики у костра. — Всегда и поддержать был готов, и на бой правильно настроить. Этому не научишь, это от Бога.

Кто-то отворачивается, пряча набухшую влагу на глазах, кто-то в сердцах бросает бычок в костёр, поднимается и уходит в лесной сумрак думать о своём.

Что осталось за кадром? Как группа Александра шла на опорник. Как падали один за одним его раненые бойцы, сражённые пулемётными очередями. Сначала сказали: их было трое. Но сослуживцы уверяют: восемь. Как Мальцев каждого оттаскивал в безопасное место, оказывал медицинскую помощь, вызывал группу эвакуации, а сам пёр дальше. Затихал в снарядных воронках, лежал по 40 минут, а затем снова двигался вперёд. Сказал: сделает — значит, сделает.

По возвращении с задачи Александр Мальцев отдохнул пару дней, а 13 марта пошёл на новый штурм. И погиб как некиношный воин, былинный богатырь, показавший истинное лицо настоящего русского воинства.

— А много у нас таких, кто не попал в кадр коптеров? — спросил я командира штурмовой роты 488-го полка Сергея Легостаева.

— Да полно, — ответил пожилой доброволец, чей внук воюет в разведке на Купянском направлении. 

— Потому противник нас и боится, не выдерживает боёв вплотную. Дух у нас крепче — настоящий русский дух!

__Точка зрения автора может не совпадать с позицией редакции.

__🟩 [Подпишись на канал «Специально для RT»](https://t.me/+oyIxUZnvh8ZkYzg6)",2023-03-18,Shelling
RT на русском,"**Немецкие СМИ **[**сомневаются](https://t.me/rt_russian/149909)**** в версии о «проукраинской группе», которая якобы** **взорвала «Северные потоки», добравшись до места на яхте «Андромеда».

Вот что пишут журналисты, которые побывали на судне:

**▫️ следователи провели обыск на «Андромеде» 18 января и якобы обнаружили следы взрывчатых веществ на столе в каюте, сообщает RTL;

▫️ эксперт-водолаз Йенс Хёнер предполагает, что следы могли оставить нарочно, чтобы направить следствие по ложному пути;

▫️ по словам Хёнера, количество взрывчатки, необходимое для взрыва, просто не поместилось бы на яхте (по некоторым данным, потребовалось бы до 500 кг);

▫️ в BILD также сомневаются, что на судне смогли бы уместить необходимое количество взрывчатки и водолазного оборудования;

▫️ по данным издания, на «Андромеде» нашли в том числе GPS-трекер и несколько предметов одежды, включая кепку с волосами (неизвестно, принадлежала ли она «диверсанту»).

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-18,Political
