channel_name,text,date,news_type,sentiment_type
экономика,июль россия украина действовать визовый режим неделя момент россиянин не подать заявка получение украинский виза пожаловаться министр иностранный страна дмитрий,2022-07-08,Political,positive
экономика,заемщикамрезидент россия разрешить сентябрь досрочно погашать задолженность валютный кредит выдать иностранный банк сообщить минфин решение принять правительственный комиссия контроль осуществление,2022-07-08,Economical,positive
экономика,президент сша джо байден уведомить конгресс намерение лишить афганистан статус основный союзник нато соответствие статья закон иностранный помощь поправка usc,2022-07-07,Political,positive
экономика,мессенджер whatsapp принадлежать компания meta inc россия признать экстремистский организация запретить грозить штраф дело повторный отказ локализовать личный дать российский,2022-07-07,Economical,negative
экономика,итог прошлое россия значительно возрасти количество быстрорастущий компания самый значимый доля мсп среди составить дать приводить спаркинтерфакс свой исследование анализ,2022-07-07,Economical,positive
экономика,прогноз международный валютный фонд ситуация мировой экономика ухудшаться риск рецессия стать выше заявить глава мвф кристалина георгиев перспектива наш последний,2022-07-07,Economical,positive
экономика,украина перестать поставка авиация надеяться получение система противовоздушный оборона безопасность небо приоритет заявить украинский президент владимир зеленский брифинг премьерминистр ирландия,2022-07-07,Shelling,positive
экономика,начало июль россия впервые неделя повыситься цена товар услуга фиксироваться либо недельный дефляция либо неизменность цена инфляция последний день июнь,2022-07-07,Economical,positive
экономика,бюро экономический безопасность украина обнаружить факт продажа военный гуманитарный помощь поступать страна запад сообщить директор бэб вадим мельник товар армейский,2022-07-06,Economical,positive
экономика,продолжительность спецоперация россия украина никто не известный российский власть обладать значительный ресурс ведение заявить немецкий канцлер олафа шольц канцлер спросить,2022-07-04,Political,positive
экономика,австралия запретить импорт золото россия ввести санкция российский министр заявить премьерминистр страна энтони албаниза прессконференция киев общий число россиянин находиться,2022-07-04,Economical,negative
экономика,франция нарушить конфиденциальность переговоры президент эмманюэль макрон российский коллега владимир путин заявить представитель мид мария захаров осуществляться звонок высокий уровень,2022-07-04,Political,positive
экономика,польша следовать продолжать защищать интерес республика намерить добиваться выплата репарация сторона германия преступление нацистский режим заявить председатель правящий партия право,2022-07-03,Political,positive
экономика,процесс евроинтеграция украина являться мифический киев европейский страна устать заявить заместитель председатель совет безопасность дмитрий медведев похоже бурный роман европеец,2022-07-03,Political,positive
экономика,рубеж изз санкция задержать российский самолёт сообщить глава министерство транспорт виталий савельев хотеть машина один машина удаться вернуть бороться самолёт,2022-07-02,Economical,positive
экономика,президент россия владимир путин подписать указ специальный мера топливноэнергетический сфера связь недружественный действие иностранный государство соответствие документ право обязанность зарегистрировать,2022-07-01,Economical,positive
экономика,управление контроль иностранный актив минфин сша ofac заявить заблокировать актив фонд heritage trust ведомство связывать российский сенатор миллиардер сулейман керимов,2022-07-01,Economical,positive
экономика,гражданин польша июль декабрь разрешить безвизовый въезд белоруссия сообщать государственный пограничный комитет президент белоруссия александр лукашенко принять решение поддержание добрососедский,2022-07-01,Political,positive
экономика,предприниматель весна сравнение прошлогодний зафиксировать рост выручка прибыль вырасти результат исследование провести социальный сеть tenchat проанализировать изменение ситуация российский малый,2022-06-30,Economical,positive
экономика,спрос новостройка россия квадратный метр итог снизиться относительно показатель прошлое денежный выражение показатель остаться уровень уровень спрос жильё ранее определяться,2022-06-30,Economical,positive
экономика,обмен пленный украина состояться домой вернуться военнослужащий россия днр сообщить глава республика денис пушилин ранее обмен заявить главное управление разведка,2022-06-30,Humanitarian,positive
экономика,долгосрочный перспектива североатлантический альянс обеспечить перевооружение украина советский оружие вооружение нато заявить генсек блок йенс столтенберг саммит мадрид сообщить нато,2022-06-30,Political,positive
экономика,ес потребоваться три восполнить поставка российский газ случай остановка считать международный рейтинговый агентство fitch полный перекрытие россия газ не предполагаться,2022-06-29,Economical,positive
экономика,ситуация вывоз зерно украинский порт улучшиться благодаря совместный усилие близкий развязка сообщить премьерминистр италия марио драга целое новость хороший повод,2022-06-29,Humanitarian,positive
экономика,канцлер германия олафа шольц заявить необходимо продолжать переговоры российский президент владимир путин уточнить настоящий телефонный разговор путин не планироваться не,2022-06-29,Political,positive
экономика,июнь госдума принять закон устанавливать особенность налогообложение операция цифровой финансовый актив документ закрепить ставка налог прибыль организация налог доход физлицо,2022-06-29,Economical,positive
экономика,власть доработать механизм борьба сомнительный денежный перевод число рубеж исполнительный документ минюст вынести рассмотрение правительственный комиссия поправка закон исполнительный производство,2022-06-28,Economical,positive
экономика,объявить греческий дипломатический сотрудник персона нона грат надлежать покинуть страна говориться сообщение мид дипломат даваться день мид пояснить ответный мера,2022-06-28,Political,positive
экономика,российский экономика лететь чёрт санкция рост цена затягивание пояс тугой посмотреть норильский никель гигант цветной металл продолжать создавать рабочий место,2022-06-27,Economical,neutral
экономика,европейский страна столкнуться эффект домино германия начаться проблема фон нехватка газ заявить премьер бельгия александр де кроо германия возникнуть проблема,2022-06-26,Economical,negative
экономика,американский комитет определение кредитный дериватив cddc объединять западный банк управлять актив обратиться минфин сша просьба временно разрешить торговля российский актив,2022-06-26,Economical,positive
экономика,белоруссия беспокоить тренировочный полёт самолёт сша нато готовиться нести ядерный боеголовка ядерный заряд заявить президент александр лукашенко переговоры российский коллега,2022-06-26,Political,negative
экономика,не вести переговоры оттава вопрос ремонт турбина немецкий компания siemens изз сократить прокачка газ европа трубопровод северный поток заявить посол,2022-06-25,Economical,positive
экономика,западный санкция оказать драматический эффект экономика финансовый система россия россиянин почувствовать влияние повседневный заявить госсекретарь сша энтони блинкен санкция лишить,2022-06-25,Economical,negative
экономика,челябинск возглавить рейтинг российский городовмиллионник рост стоимость лот первичный рынок квартира местный новостройка подорожать млн млн руб конец занимать рейтинг,2022-06-23,Economical,positive
экономика,сша ес понимать изз ограничение российский нефть столкнуться повышение цена топливо заявить американский президент джо байден крупный мир производитель нефть,2022-06-23,Economical,positive
экономика,саммит североатлантический альянс пройти мадрид июнь ожидаться широкий заявление нато расстановка сила заявить специальный помощник президент сша старший директор европа,2022-06-23,Political,positive
экономика,правительство внести госдума законопроект создание обязательный предустановка российский магазин приложение следовать проект документ законопроект предлагаться предусмотреть создание российский магазин приложение,2022-06-23,Economical,positive
экономика,золотой запас россия не вывозиться рубеж заявить заместитель министр финансы алексей моисеев пленарный заседание совет федерация отвечать утверждение сенатор николай,2022-06-23,Economical,positive
экономика,проектировать бюджет россия сложный заявить глава минфин антон силуановый выступать заседание президиум госсовет строительство жкх важно сложный бюджет сложный бюджет,2022-06-22,Economical,positive
экономика,министр финансы силуановый заявить расход обслуживание госдолг россия возрасти трлн млрд рубль трлн рубль осуществлять умеренный операция финансовый рынок такой,2022-06-22,Economical,positive
экономика,российский мобильный оператор начать взимать плата приобретение клиент симкарта рамка заключение договор предоставление услуга связь решение связать рост себестоимость симкарта,2022-06-21,Humanitarian,positive
экономика,некоторый банк перегибать палка исполнять антироссийский санкция евросоюз напомнить возможность обслуживать сделка российский зерно удобрение заявить глава евродипломатия жозеп боррель,2022-06-21,Economical,positive
экономика,американский журнал forbes составить список богатый американец получить актив наследство издание оценить совокупный состояние млрд совокупный состояние американский миллиардер первый,2022-06-20,Economical,positive
экономика,роскосмос предложить компания передать плавучий космодром морской старт пользование госкорпорация не принять решение вопрос сообщить глава роскосмос дмитрий рогозин предложить,2022-06-19,Political,positive
экономика,группа финансовый мера борьба отмывание деньга fatf лишить россия руководящий консультативный функция изз проведение военный действие украина говориться заявление организация,2022-06-19,Economical,negative
экономика,бывший канцлер германия ангела меркель опровергнуть использование россия газопровод северный качество оружие комментировать решение строительство газопровод меркель заявить верить не,2022-06-19,Political,positive
экономика,законопроект запрет установление цена договор привязка иностранный валюта показатель биржевой внебиржевой индекс мировой товарный рынок снятой приоритетный повестка кабинет министр,2022-06-19,Economical,neutral
экономика,россия необходимо улучшить система оплата труд медицинский работник подход аккуратный заявить президент владимир путин выстраивать система оплата труд отрасль целое,2022-06-19,Economical,positive
экономика,некоторый иностранный автопроизводитель намереваться возобновить работа калужский область близкий заявить глава регион владислав шапша рамка пмэф трудно срок сложный комплексный,2022-06-19,Shelling,positive
экономика,решение американский администрация отношение украина привести начало третий мировой война власть сша следовать аккуратный заявить бывший президент страна дональд трамп,2022-06-18,Political,positive
экономика,россия не стоить самостоятельно покидать международный организация изз приостановка членство неудовлетворённость отношение поскольку нахождение страна рынок необходимо исполнение многий соглашение,2022-06-18,Political,positive
экономика,бывший глава роснано анатолий чубайс не смочь создать система превращение научный идея рыночный товар поскольку менеджер видеть учёный объект получение,2022-06-18,Economical,positive
экономика,доход российский бюджет не претерпеть значительный сокращение результат санкция отношение нефтегазовый сектор мнение высказать министр финансы антон силуановый не считать,2022-06-18,Economical,positive
экономика,криптобиржа зарегистрировать международный финансовый центр астана смочь открывать счёт банк казахстан согласно новый правило документ утвердить специальный рабочий группа включать,2022-06-18,Economical,positive
экономика,строительный компания не фиксировать дефицит кадр сообщить заместитель министр строительство жкх никита стасишина повлиять число укрепление рубль который привести объективно,2022-06-17,Economical,positive
экономика,президент россия владимир путин председатель кнр си цзиньпин договориться расширить сотрудничество страна энергетический промышленный транспортный сфера говориться сообщение прессслужба кремль,2022-06-16,Political,positive
экономика,сша обеспокоить ввести фон спецоперация украина антироссийский санкция избыточный заявить заместитель министр финансы уолли адейть сша ввести тысяча санкция российский,2022-06-15,Economical,negative
экономика,украина арестовать корпоративный право предприятие производство реализация минеральный вода принадлежащий российский олигарх сумма млн грн млн сообщить офис генеральный прокурор,2022-06-14,Economical,positive
экономика,президент украина владимир зеленский подписать закон предоставлять территориальный оборона возможность выполнять задача район ведение боевой действие ранее тероборона мочь выполнять,2022-06-12,Political,positive
экономика,президент россия владимир путин подписать закон денонсация соглашение гарантия право гражданин государство участник содружество независимый государство снг область пенсионный обеспечение,2022-06-12,Political,positive
экономика,банк россия разъяснить процедура продажа бумага иностранный брокер раздел вопрос ответ появиться резидент рф получать денежный средство продажа ценный бумага,2022-06-11,Economical,positive
экономика,депутат госдума единый россия заместитель председатель думский комитет информационный политика информационный технология связь антон горелкин предложить ограничить доля участие иностранный,2022-06-11,Political,positive
экономика,следующий доход акциз табак отдать региональный бюджет стимулировать власть место бороться нелегальный сигарета занимать минимум рынок некоторый регион свыше инициатива,2022-06-10,Economical,positive
экономика,не собираться экономика закрытый несмотря санкция заявить президент владимир путин встреча молодой предприниматель не закрытый экономика ктоть пытаться чемтый ограничить,2022-06-10,Economical,neutral
экономика,наблюдательный совет российский алмазодобывающий компания алрос рекомендовать общий собрание акционер не выплачивать не объявлять финальный дивиденд итог деятельность компания окончательный,2022-06-09,Economical,positive
экономика,случай прекращение транзит российский газ европа рост цена электроэнергия стать ад заявить президент сербия александр вучича ужас смотреть происходить энергетика,2022-06-09,Economical,neutral
экономика,эпоха высокий ставка депозит завершить инвестировать сохранение рост сбережение такой инструмент получение пассивный доход являться инвестиция пай фонд индустриальный недвижимость,2022-06-09,Economical,positive
экономика,предложение индексация плата ремонт согласование собственник жильё являться инициатива представитель деловой сообщество никакой решение счёт не приниматься заявить минстрой минстрой,2022-06-09,Humanitarian,positive
экономика,арбитражный суд москва наложить арест имущество счёт российский подразделение google ооо гугл общий сумма млрд руб качество обеспечительный мера два,2022-06-08,Economical,neutral
экономика,сообщение проблема сбербанк конвертация рупия рубль изз индийский компания indian potash якобы не заплатить белорусский калий не соответствовать действительность продавец,2022-06-08,Economical,negative
экономика,мид россия объявить персональный санкция гражданин сша частность попасть министр энергетика дженнифер грэнхольм министр финансы джанет йеллен перечень лицо попасть,2022-06-07,Economical,positive
экономика,власть сербия следовать проявить осторожность нынешний условие республика намерить попасть евросоюз заявить хорватский премьерминистр андрей пленкович пленкович отреагировать просьба журналист,2022-06-07,Political,positive
экономика,добыча нефть россия вероятно снизиться уход страна западный технология капитал заявить исполнительный директор chevron майкл вирт посмотреть иран венесуэла пример,2022-06-06,Economical,positive
экономика,ес готовить очередной пакет санкция россия заявить заместитель министр иностранный польша павел яблоньский яблоньский отвечать готовиться пакет ограничение замглавы польский,2022-06-05,Economical,neutral
экономика,российский зерно удобрение следовать вывести изпод западный санкция страна африка получить доступ заявить президент сенегал президент африканский союз маки салл,2022-06-04,Economical,positive
экономика,финляндия отключиться трансгосударственный линия электропередача лэп иматра светогорск приостановка поставка россия сообщаться ссылка заявление финский энергетический компания fortum oyj май,2022-06-04,Economical,positive
экономика,новый требование собственник компанийорганизатор азартный игра изложить законопроект внесение изменение отдельный законодательный акт рф часть совершенствование порядок перечисление целевой взнос,2022-06-03,Economical,positive
экономика,средний ставка рублёвый вклад российский банк третий декада май упасть сообщить банк россия первый декада показатель составлять соответственно средний максимальный,2022-06-03,Economical,positive
экономика,банк россия опубликовать результат макроэкономический опрос который аналитик спрогнозировать сокращение падение ввп оценка спад ввп составить вместо прогнозироваться ранее следующий,2022-06-03,Economical,neutral
экономика,связь сложиться геополитический ситуация спецоперация украина волновать экономический последствие следовать актуальный рыночный условие дело бить санкция обходить повлиять отключение россия,2022-06-02,Economical,negative
экономика,ес достигнуть соглашение россия вывоз украина млн пшеница заявить верховный представитель евросоюз иностранный дело политика безопасность жозеп боррель саммит брюссель,2022-05-31,Economical,positive
экономика,страна запад готовиться ввести санкция россия поэтому вряд снять заявить министр иностранный сергей лавров санкция похожий истерика гдеть агония инициировать,2022-05-30,Economical,negative
экономика,самый богатый американец илона маск tesla spacex джефф безос amazon билл гейтс microsoft понести убыток размер млрд последний месяц следовать,2022-05-30,Economical,negative
экономика,глава роскосмос дмитрий рогозин прокомментировать предупреждение глава еврокомиссия урсула фон дер ляйена заявить евросоюз вынудить покупать российский нефть противный случай,2022-05-29,Economical,negative
экономика,шриланка заплатить млн тыс российский нефть течение несколько неделя заявить министр энергетика шриланка канчан виджесекер слово шриланка обратиться к многий,2022-05-29,Economical,neutral
экономика,цб разрешить резидент вносить средство уставный капитал компания дружественный страна российский резидент одновременный соблюдение ряд условие смочь оплачивать доля вклад,2022-05-28,Economical,positive
экономика,экспобанк российский бизнесмен игорь ким вести переговоры покупка российский розничный ситибанк ситибанк контролировать американский citigroup январь занимать россия размер актив,2022-05-28,Economical,positive
экономика,военный спецоперация украина требовать огромный финансовый ресурс заявить министр финансы россия антон силуановый напомнить отменить бюджетный правило дополнительный нефтегазовый доход,2022-05-28,Humanitarian,positive
экономика,заместитель председатель совет безопасность дмитрий медведев предложить использовать термин технологический суверенитет вместо термин импортозамещение пленарный заседание форум единый россия предпринимательство,2022-05-27,Political,positive
экономика,санкция россия один системный способ борьба развитие борьба мировой лидерство пакет ограничительный мера попытка максимальный степень ослабить страна заявить зампред,2022-05-27,Economical,positive
экономика,управление контроль иностранный актив ofac выпустить обновить генеральный лицензия позволять американский гражданин компания совершать финансовый операция уплата налог россия сентябрь,2022-05-26,Economical,positive
экономика,ставка вклад банк неделя май продолжить снижение способствовать прогнозировать коррекция ключевой ставка укрепление рубль замедление инфляция который произойти май снижение,2022-05-26,Economical,positive
экономика,являться америка реальный жертва антироссийский санкция редко запад сильно недооценивать глобальный значение экономика случай россия французский экономист жак сапир известный,2022-05-25,Economical,negative
экономика,латвия литва эстония словакия подготовить письмо министр финансы страна член ес который призывать конфисковать российский актив направить восстановление украина боевой,2022-05-24,Economical,positive
экономика,импорт товар фон санкция сократиться примерно уровень причина затруднение логистика изз мера сторона недружественный государство искусственно создать проблема платёж сообщить,2022-05-23,Economical,negative
экономика,европа выступать прекращение военный действие тот иной часть должный вводить санкция не россия сша саудовский аравия заявить депутат европарламент хорватия,2022-05-23,Economical,negative
экономика,перекрытие нефтепровод дружба мочь первый шаг путь эмбарго российский нефть европа считать экспрезидент украина пётр порошенко трубопровод построить перекачка советский,2022-05-21,Economical,positive
экономика,недвижимость выгодно выбирать квартира старт продажа жилой комплекс level мичуринский не происходить экономика квадратный метр ликвидный новостройка являться надёжный понятный,2022-05-20,Economical,positive
экономика,первый квартал россиянин перевести мошенник аналогичный период прошлое следовать данные центробанк январь март мошенник обмануть россиянин увеличиться общий сумма средство,2022-05-20,Humanitarian,negative
экономика,реакция россия решение финляндия вступить нато сюрприз ответный мера разрабатывать российский минобороны заявить официальный представитель российский мид мария захаров брифинг,2022-05-19,Political,positive
экономика,комитет госдума экономический политика предложить вернуть автор законопроект денонсация договор присоединение россия вто комитет указать автор не приложить документ заключение,2022-05-18,Economical,positive
экономика,французский renault согласовать решение передать завод москва столичный власть поэтому назвать произойти национализация заявить глава минпромторг денис мантур национализация государство,2022-05-18,Economical,positive
экономика,власть сша намерить сократить дефицит бюджет сша рекордный трлн заявить американский президент джо байден мой предшественник дефицит увеличиваться каждый год,2022-05-15,Economical,negative
экономика,россия плевать страна семёрка великобритания германия канада италия франция япония сша не признавать изменение государственный граница украина заявить заместитель председатель,2022-05-15,Political,negative
экономика,страна запад разрешить применять россия любой мера включая прямой грабёж заявить министр иностранный сергей лавров выступать ассамблея удивлять абсолютно пещерный,2022-05-15,Political,positive
экономика,сша не позволить предоставить украина помощь размер млрд заявить сенаторреспубликанец рэнд заблокировать соответствовать законопроект верхний палата конгресс подчеркнуть сочувствовать украинец,2022-05-14,Economical,positive
экономика,некоторый зарубежный компания продолжать поставлять россия оборудование тело радиовещание возникновение риск неудовлетворённый спрос включить перечень товар разрешить параллельный импорт сообщить,2022-05-14,Economical,positive
экономика,национальный администрация безопасность дорожный движение сша nhtsa объявить новый крупный отзывный кампания сервис быстрый должный заехать автомобиль mercedesbenz продать период,2022-05-14,Humanitarian,positive
экономика,сбербанк вестись десяток ddosатака рамка кибервойна россия число участвовать хакер превышать тыс заявить заместитель председатель правление банк станислав кузнецов момент,2022-05-13,Economical,neutral
экономика,кризис рынок недвижимость не задеть столичный городской программа городской правительство сообщить москвич получить ключ новый квартира рамка реализация программа реновация,2022-05-13,Economical,positive
экономика,сша не собираться предоставлять украина ядерный оружие заявить помощница государственный секретарь дело европа евразия карен донфрид выступать комитет сенат международный,2022-05-13,Political,positive
экономика,правительство россия утвердить перечень компания попасть ответный российский санкция указать компания список попасть основное бывший дочка газпром включая gazprom germania,2022-05-12,Economical,positive
экономика,кресло финансовый директор месяц эксперт мегафон nestle kpmg avon eduson academy рассказать пример кейс быстро улучшить знание финансы перспективный работа,2022-05-11,Economical,positive
экономика,глава еврокомиссия урсула фон дер ляйена сообщить добиться прогресс переговоры премьерминистр венгрия виктор орбан вопрос санкция энергетический безопасность вечерний переговоры,2022-05-10,Political,positive
экономика,президент сша джо байден подписать закон отправка число военный помощь украина программа лендлиза сообщить помощник пресссекретарить белый дом анджела перес,2022-05-10,Political,positive
экономика,президент россия владимир путин поручить создать рабочий группа выработка новый механизм валютный регулирование международный расчёт образовать межведомственный рабочий группа выработка,2022-05-10,Economical,positive
экономика,процесс принятие украина ес занять десятилетие заявить президент франция эмманюэль макрон знать процесс вступление ес занять многие год десятилетие честный,2022-05-10,Political,positive
экономика,исключать страна перечень недружественный случай возмещение причинить ущерб доказательство лояльность москва заявить заместитель председатель комитет совет федерация международный дело андрей,2022-05-09,Political,positive
экономика,страна собираться сократить запретить импорт нефть россия сообщить странный обязаться постепенно прекратить запретить импорт российский нефть говориться распространить прессслужба совет,2022-05-09,Economical,negative
