экономика,противостояние вашингтон пекин разделить противоборствующий блок повлечь новый холодный война сообщать директорраспорядитель мвф кристалина георгиев уверить новый торговый барьер страна,2022-11-14,Political,neutral
rt на русском,сергей лавров назвал фейковой атакой ситуацию буче,2022-04-04 12:56:42,Political,-1.0
экономика,евросоюз планировать рассмотреть заявка украина членство лето соответствовать процесс проходить ускоренный темп сообщить председатель еврокомиссия урсула фон дер ляйена визит,2022-04-09,Political,positive
rt на русском,сергей лавров встрече заместителем генсека оон заявил буче устроена инсценировка российские военнослужащие вышли города словам главы мид россии провокацию пытаются,2022-04-04 13:02:27,Political,-1.0
rt на русском,крыму задержали сторонника украинских неонацистов причастен незаконному хранению взрывных устройств взрывчатых веществ сообщила фсб,2022-04-04 11:13:01,Political,-1.0
экономика,сша не собираться предоставлять украина ядерный оружие заявить помощница государственный секретарь дело европа евразия карен донфрид выступать комитет сенат международный,2022-05-13,Political,positive
rt на русском,глава мид литвы заявил отзывает посла россии bloomberg,2022-04-04 15:47:58,Political,-1.0
rt на русском,кризисы начавшиеся джо байдене расплачиваться приходится беднякам заявил ведущий fox news дэн бонгино рассуждает сша превратились олигархию управляет группа могущественных,2022-04-04 16:00:59,Political,-1.0
rt на русском,байден призывает судебному разбирательству военным преступлениям отличная мысль пусть начнут бомбардировок югославии оккупации ирака главных режиссеров постановок сренебрице торговля органами,2022-04-04 18:13:50,Political,-1.0
риа новости,штаты хотят четверг провести голосование га оон вопросу приостановки участия россии работе спч оон заявила американский постпред,2022-04-05 01:40:54,Political,-1.0
экономика,санкция запад россия не фатальный трудность сопоставить страшный испытание страна хх век заявить зампредседателя совбез дмитрий медведев трудность прийтись преодолевать,2022-03-26,Political,negative
экономика,премьерминистр косово альбин куртеть разрушить заключить брюссель мирный соглашение сербия заявить сербский президент александр вучича брюссельский соглашение разрушить абсолютно разрушить,2022-03-26,Political,neutral
rt на русском,запросила 2200 мск 4 апреля экстренное заседание совета безопасности оон тему провокации буче сообщили российском постпредстве,2022-04-04 19:00:37,Political,-1.0
rt на русском,глава мид фрг объявила 40 российских дипломатов персонами нон грата сообщило риа новости ссылкой сми,2022-04-04 19:02:56,Political,-1.0
экономика,украина необходимо предоставить возможность участвовать заседание двадцатка случай не удаться исключить организация россия заявить президент сша джо байден предложение исключить,2022-03-25,Political,neutral
экономика,украина рассчитывать разговор президент владимир зеленский председатель кнр си цзиньпин заявить глава офис президент андрей ермак подчеркнуть страна запад восток,2022-03-23,Political,positive
экономика,самый убеждённый медведь уоллстрит стратег инвестбанк morgan stanley американский акция майкл уилсон уверенный рост акция сша наблюдаться прошлый неделя представлять,2022-03-22,Political,positive
rt на русском,генпрокуратура проверку видео якобы убитыми мирными жителями бучи главное заявления ведомства — распространяемые украинскими властями сведения являются ложными — записанный,2022-04-04 19:10:49,Political,-1.0
экономика,российскоамериканский переговоры анкара состояться инициатива сша сообщить пресссекретарить президент россия дмитрий песок переговоры иметь инициатива американский сторона представитель кремль песок,2022-11-15,Political,positive
риа новости,медведев высказался высылке российских дипломатов ряда стран запада ответ симметричным разрушительным двусторонних отношений наказали прежде высылка дипломатов польши дешёвое продолжение,2022-04-04 22:52:36,Political,-1.0
экономика,совет госдума вынести законопроект единый оператор реклама второе чтение текущий неделя отклонить автор законопроект депутат артём кирьян заявить не знать,2022-11-08,Political,neutral
экономика,оон пообещать близкий смочь добиться снятие ограничение вывоз российский зерно заявить зампостпред россия организация дмитрий полянский слово оон срок ноябрь,2022-11-07,Political,positive
rt на русском,представит материалы ситуации буче специальной прессконференции ньюйорке лавров,2022-04-04 20:00:12,Political,-1.0
rt на русском,генпрокуратура россии заявила рамках проверки даст правовую оценку распространению ложной информации ситуации буче,2022-04-04 17:54:01,Political,-1.0
rt на русском,игорь мальцев российский писатель публицист журналист автор telegramканала fuckyouthatswhy срежиссированной волны европейских газетах адрес россии вброса украинской стороной кадров бучи,2022-04-04 17:50:58,Political,-1.0
rt на русском,пентагоне заявили американские военные не располагают независимым подтверждением сообщений событиях буче,2022-04-04 17:47:33,Political,-1.0
экономика,российский трёхсторонний комиссия регулирование социальнотрудов отношение работа координировать вицепремьер татьяна голиков поддержать проект поставление разрешать россиянин устраиваться дополнительный работа не,2022-03-26,Political,positive
rt на русском,имеем колоссальным валом лжи поддаются автор знаменитых дозоров сергей лукьяненко рассказал поддерживает спецоперацию украине относится коллегам которым стыдно объяснил насколько,2022-04-04 16:14:06,Political,-1.0
экономика,трудность возникнуть мировой экономика фон пандемия коронавирус усугубиться изз ситуация украина заявить канцлер германия олафа шольц слово трудность который сталкиваться,2022-04-03,Political,negative
экономика,великобритания продолжить оказывать поддержка киевский власть несмотря запрет въезд россия ключевой член британский правительство заявить представитель британский мид попрежний полный,2022-04-17,Political,positive
экономика,украина способный сражаться россия заявить президент страна владимир зеленский отвечать перспектива мирный переговоры не мочь отдать наш территория должный какойтый,2022-04-18,Political,positive
экономика,сша не стать наращивать военный присутствие европа уровень континент эпоха холодный война заявить начальник штаб сухопутный войско джеймс макконвилла встреча,2022-04-01,Political,negative
экономика,президент украина владимир зеленский передать глава представительство европейский союз украина матти маасикас заполнить анкетуопросник получение украина статус кандидат членство ес,2022-04-19,Political,positive
экономика,китай случай военный экономический поддержка россия ждать последствие сторона сша заявить пресссекретарить госдепартамент нед прайс продолжить отслеживать уровень поддержка китай,2022-04-19,Political,positive
rt на русском,принято решение закрыть российское консульство клайпеде сообщил министр иностранных литвы габриэлюс ландсбергис отметил правительство литвы постановило понизить уровень дипломатического представительства,2022-04-04 15:53:31,Political,-1.0
rt на русском,латвия понижает уровень дипломатических отношений россией,2022-04-04 16:15:32,Political,-1.0
экономика,представитель индонезийский власть число президент республика джоко видодый ход саммит призвать лидер западный страна смягчить риторика отношение россия американский европейский,2022-11-14,Political,positive
rt на русском,совет госдумы принял решение создании депутатских групп связям парламентами днр лнр володин,2022-04-04 16:38:55,Political,-1.0
экономика,поставка оружие украина сторона евросоюз предназначить усиление оборонительный возможность заявить брифинг представитель внешнеполитический служба ес петер стано спросить не предпочесть,2022-04-20,Political,positive
экономика,основатель альфагруппа михаил фридман дать интервью американский канал cbs разговор журналист заявить не считать националпредатель предприниматель напомнить предельно понятный речь,2022-03-28,Political,positive
экономика,сша затягивать конфликт украина экономический выгода заявить посол россия вашингтон анатолий антонов происходить основание один наличие экономический заинтересованность стремление снять,2022-11-09,Political,positive
риа новости,сестра ким чен ына ким ё чжон заявила кндр применит ядерное оружие южная корея пойдет военную конфронтацию кндр передает цтак,2022-04-05 01:46:27,Political,-1.0
rt на русском,россию моментально обвинили расправе мирными жителями бучи всякого следствия выгодно западу заявил rt эксперт международным отношениям марко гасич гдето обнаруживаются,2022-04-04 17:45:17,Political,-1.0
экономика,министр финансы сша джэнуть йеллен не принимать участие мероприятие двадцатка присутствовать представитель россия заявить ход брифинг пресссекретарить белый дом джена,2022-04-19,Political,positive
nexta live,украина высылает персонал посольства беларуси ответ недружественные действия минска количество персонала посольства рб украине сокращается 5 сообщил представитель мид украины,2022-03-24 19:49:38,Political,-1.0
rt на русском,замминистра информации днр даниил безсонов neoficialniybezsonov объяснил rt кадры бучи трупами мирных жителей фейк — войска днр рф не полностью,2022-04-04 10:04:33,Political,-1.0
rt на русском,говорят герои такими не считаем делаем работу героиz кактампарни modrussia,2022-04-04 09:50:34,Political,-1.0
раньше всех. ну почти.,премьер польши предлагает направить украину гуманитарную миссию нато организации,2022-03-24 18:40:23,Political,1.0
раньше всех. ну почти.,бывший главред эха москвы алексей венедиктов сообщил угрозах квартиры подкинули свиную голову наклеили стикер гербом украины антисемитской надписью,2022-03-24 18:50:29,Political,-1.0
раньше всех. ну почти.,джонсон заявил британия изучит просьбу зеленского предоставить самолёты танки логистически сложно,2022-03-24 19:12:56,Political,-1.0
экономика,россия исключить список страна проект google поиск рамка крупный поисковик публиковать список популярный страна запрос проект поиск year in search,2022-12-13,Political,positive
экономика,белград ввести санкция отношение россия случай угроза существование сербия заявить президент республика александр вучича угроза существование сербия гражданин проводить политика,2022-10-21,Political,negative
русском,дождь смииноагент попасть скандал телеканал уволить ведущий алексей коростелевый эфир имя редакция надеяться многий военнослужащий число смочь помочь например оснащение,2022-12-02,Political,positive
раньше всех. ну почти.,сша ответят рф применит химоружие украине байден,2022-03-24 19:39:47,Political,-1.0
экономика,основатель tesla spacex илона маск случай покупка twitter планировать сократить штат течение несколько месяц богатый согласно forbes октябрь состояние оцениваться,2022-10-21,Political,positive
раньше всех. ну почти.,байден высказался исключение россии g20,2022-03-24 19:44:12,Political,-1.0
раньше всех. ну почти.,байден следует украине пожертвовать какойто территорией урегулирования решать киеву,2022-03-24 19:45:16,Political,-1.0
русском,канье уэст заявить симпатия гитлер популярный сторонник трамп соцсеть parler объявить отменить продажа сервис рэпер twitter блокировка музыкант сообщать axios,2022-12-02,Political,positive
русском,абонент оставаться свет киевский область заявить губернатор алексей кулеб слово регион происходить экстренный отключение ситуация усугубляться провод обрываться изз обледенение,2022-11-28,Political,negative
русском,путин обратиться мать военнослужащий погибнуть ход сво хотеть знать лично руководство страна разделять боль понимать не заменить утрата сын утрата,2022-11-25,Political,positive
русском,украинский плен вернуться российский боец заявить пушилин слово столько основное военный всу отдать украина накануне минобороны сообщить плен вернуться российский,2022-11-24,Political,positive
раньше всех. ну почти.,байден утверждает путин пытается развалить нато намерением,2022-03-24 20:28:19,Political,-1.0
экономика,российский дипломатический канал стараться принять участие расследование взрыв проект северный поток противодействовать власть германия швеция дания не делиться информация москва,2022-10-22,Political,positive
русском,путин заявить опыт применение сила одкб казахстан проанализировать поддерживать решение оснащение сила современный вооружение подписаться русский,2022-11-23,Political,positive
украина ,днях путинские церковники не шутку обеспокоились активностью украинских ведьм возможно ритуал удался крайней мере члены украинского магического сообщества рапортуют запланированный,2022-04-04 20:07:31,Political,-1.0
русском,путин заявить необходимость создание отдельный программа восстановление жильё помощь житель донбасс помогать человек утратить жилой помещение начинать февраль начаться тяжёлый,2022-12-07,Political,positive
раньше всех. ну почти.,угрозы безопасности биолабораторий сша украине странах игнорировать минобороны кнр,2022-03-24 16:22:03,Political,-1.0
раньше всех. ну почти.,минобороны китая назвало ложью заявления сша кнр якобы предоставляет военную помощь россии,2022-03-24 16:25:27,Political,-1.0
раньше всех. ну почти.,президент украины владимир зеленский не ставил предоставлении стране членства нато выступая четверг видеосвязи участниками саммита альянса брюсселе зеленский не просил,2022-03-24 16:35:01,Political,-1.0
экономика,ситуация снятие флаг посольство великобритания киев являться часть информационный парадаалле якобы готовиться вторжение россия украина заявить официальный представитель мид россия,2022-02-13,Political,neutral
раньше всех. ну почти.,верховная рада украины ввела уголовную ответственность распространение информации перемещении украинских войск предусмотрено 12 тюрьмы,2022-03-24 16:52:54,Political,-1.0
экономика,смысл целый текст украина фундаментальный точка не измениться продолжать находиться сценарий периодический попытка американский сторона вырулить всетаки вариант грузия пара,2022-02-13,Political,positive
раньше всех. ну почти.,отказ российских энергоносителей создаст дисбаланс мировых рынках негативно скажется инициаторах таких действий заявила официальный представитель мид рф мария захарова нынешняя,2022-03-24 17:07:03,Political,-1.0
раньше всех. ну почти.,сша конце концов возобновят нормальные взаимоотношения не скоро произойдет заявил посол сша москве джон салливан совершенно не умею предсказывать будущее,2022-03-24 17:20:33,Political,-1.0
экономика,губернатор калужский область владислав шапша подписать постановление ограничивать привлечение мигрант работа торговля транспорт общепит сфера подбор кадр мигрант не смочь,2022-02-12,Political,neutral
экономика,власть сербия следовать проявить осторожность нынешний условие республика намерить попасть евросоюз заявить хорватский премьерминистр андрей пленкович пленкович отреагировать просьба журналист,2022-06-07,Political,positive
раньше всех. ну почти.,генассамблея оон приняла антироссийскую резолюцию гуманитарной ситуации украине,2022-03-24 17:33:34,Political,1.0
раньше всех. ну почти.,президент белоруссии александр лукашенко утверждает многие сотрудники посольства украины минске прикрываясь дипломатическим статусом занимались шпионажем хватает международных шпионов целая кодла,2022-03-24 17:35:01,Political,-1.0
экономика,посол россия сша анатолий антонов заявить вашингтон не отказаться угроза выдворение случай не предоставить виза сотрудник американский представительство подтверждать американский,2022-02-10,Political,negative
экономика,знаменитый люберецкий очистный сооружение вплоть недавний один самый проблемный объект москва многие поколение городской власть либо не подступаться либо ограничиваться,2022-10-24,Political,negative
раньше всех. ну почти.,канцлер фрг шольц необходимы постоянные поставки оружия украину,2022-03-24 17:58:48,Political,-1.0
русском,путин поздравить президент киргизия жапаров день рождение обсудить вопрос двусторонний повестка день сообщить кремль подписаться русский,2022-12-06,Political,positive
раньше всех. ну почти.,президент польши анджей дуда заявил телеобращении варшаве всей европе америки военном экономическом измерениях,2022-03-24 21:22:39,Political,1.0
раньше всех. ну почти.,минпросвещения готово обсудить предложение помощника президента рф владимира мединского внедрить школах воспевание страны государственных флага символов сообщили тасс прессслужбе министерства,2022-03-24 21:35:04,Political,1.0
nexta live,историческое фото редакция nexta полном составе празднует признание наших заслуг беларуси пухляша шведа генпрокуратуры совершенно чувства юмора иначе не обижался,2022-03-24 10:58:03,Political,1.0
русском,президент польша проводить разговор байден заявить канцелярия польский президент подписаться русский,2022-11-15,Political,positive
nexta live,российские пропагандисты прогулялись уничтоженному мариуполю надежде местных жителей испытывающих симпатии россии незадача ненавидит захватчиков высказывает глаза думает крайне рекомендовано просмотру,2022-03-24 15:04:14,Political,-1.0
экономика,министр оборона великобритания бен уоллес совершить экстренный поездка сша обсудить ситуация безопасность украина число угроза ядерный атака писать британский газета,2022-10-19,Political,negative
экономика,пентагон рассматривать возможность оплата украина услуга спутниковый связь starlink который разворачивать компания spacex предприниматель илона маска сообщать politico ссылка американский,2022-10-18,Political,positive
nexta live,байден нато наращивать объемы военной помощи украине передаст дополнительные системы вооружений включая средства пво нато выработает своему июньскому саммиту планы,2022-03-24 16:14:47,Political,-1.0
nexta live,лёгким движением руки макдональдс превращается дядю ваню,2022-03-24 16:37:35,Political,-1.0
украина новости,прямо ввс турции сша стало известно заседание совбеза оон украине пройдет киеву,2022-02-24,Political,-1.0
nexta live,верховная рада украины ввела уголовную ответственность распространение информации перемещении украинских войск грозит 12 тюрьмы ужесточено наказание пособничество странеагрессору коллаборантам грозит,2022-03-24 17:07:55,Political,-1.0
русском,италия не готовить пакет помощь украина не исключать возобновление поставка вооружение будущее информация подтвердить издание il messaggero министр оборона страна,2022-11-10,Political,positive
nexta live,россии запретили увольнение,2022-03-24 17:28:32,Political,-1.0
nexta live,бывший министр культуры россии предложил воровать фильмы показывать тв мединский вместо развлекательных программ показывать хорошие российские советские зарубежные фильмы потребуется,2022-03-24 17:33:44,Political,-1.0
nexta live,зеленский выступил лидерами g7 главное необходимо полное эмбарго торговлю россией лишить рф возможности использовать gps войне важно система не помогала,2022-03-24 18:00:58,Political,1.0
nexta live,шойгу не отвечает звонки пентагона пентагоне заявили последние 710 дней министр обороны сша ллойд остин глава генштаба марк милли неоднократно,2022-03-24 18:27:05,Political,-1.0
экономика,американский предприниматель илона маск обвинить россия попытка убить спутниковый сеть starlink использовать украинский военный ранее бизнесмен spacex не постоянно оплачивать,2022-10-16,Political,negative
nexta live,бывшему главреду эха москвы венедиктову подложили свиную голову наклеили герб украины антисемитской надписью еврейская свинья погромов факельных шествий стране победившей,2022-03-24 19:17:04,Political,-1.0
nexta live,шойгуто ненастоящий продолжительных слухов министр шойгу отправился кормить червей тывинской степи кремле решили показать видеосвязи внимательные зрители заметили кужугетовичем чтото,2022-03-24 14:24:08,Political,1.0
nexta live,военная цензура добралась смешариков новой серии смешариков вырезали слова войнушка захватчики войнушку заменили потасовку третья мировая потасовка,2022-03-24 14:03:01,Political,-1.0
экономика,требование россиянин получение виза германия измениться не изз изменение политика фрг требование еврокомиссия заявить представитель мид страна кристофер бургер разделять,2022-10-20,Political,positive
украина ,глава мид фрг бербок заявила правительство германии приняло решение объявить нежелательными значительное число должностных лиц российского посольства портал focus online,2022-04-04 19:20:37,Political,-1.0
русском,редактор иа regnum писатель журналист член спч марина ахмедов marinaslovo появиться сообщение лидер бессмертный полка выложить свой сайт националистический террористический,2022-11-22,Political,positive
экономика,страна запад должный относиться российский народ должный уважение заявить бывший постпред сша нато роберт хантереть больший российский общество поддерживать путин,2022-10-20,Political,positive
русском,генпрокуратура украина обвинить российский военный сымитировать сдача плен вероломно напасть украинский ранее сеть появиться видео который всу расстреливать безоружный боец,2022-11-22,Political,negative
nexta live,российская свастика,2022-03-24 11:41:24,Political,-1.0
nexta live,яндекс активно пропагандирует новую российскую свастику,2022-03-24 11:41:24,Political,-1.0
nexta live,фашизм всётаки пройдёт москве девушку оштрафовали плакат фашизм не пройдёт суд постановил плакат выражает негативное отношение вооружённым силам рф не,2022-03-24 11:52:29,Political,-1.0
nexta live,оккупанты мелитополе принуждают учителей перевести процесс обучения детей язык хотят протолкнуть образовательную программу,2022-03-24 12:03:48,Political,-1.0
экономика,президент украина владимир зеленский позвать американский коллега джо байден украина убеждённый приезд киев близкий день мощный сигнал способствовать деэскалация считать,2022-02-14,Political,positive
nexta live,песков прокомментировал исчезновение шойгу министра обороны забот понимаете идёт специальная военная операция не медийной активности вполне понятно,2022-03-24 12:18:47,Political,1.0
nexta live,владимир зеленский выступил саммите нато,2022-03-24 12:38:28,Political,1.0
русском,мид польша подтвердить отказ допустить лавров участие заседание совет министр иностранный обсе планировать лодзь декабрь подписаться русский,2022-11-21,Political,positive
nexta live,михаил подоляк сообщает оккупанты пытаются перевести войну частично затяжную фазу,2022-03-24 12:52:19,Political,-1.0
украина ,заседание совбеза оон преступлениям оккупантов буче состоится завтра 5 апреля заявила постпред великобритании оон барбара вудворд дате настаивал официальный киев,2022-04-04 19:48:25,Political,-1.0
украина ,министр иностранных великобритании лиз трасс призвала исключить россию совета оон правам человека учитывая веские доказательства военных преступлений числе сообщения массовых,2022-04-04 19:31:59,Political,-1.0
русском,стратегия освобождение крым путин свободный ой слабый экспрезидент украина порошенко беседа майкл макфол вид позвонить пранкеры вован лексус рассказать план,2022-11-17,Political,positive
русском,польша готовиться возможность падение ракета польский территория заявить премьер страна ход выступление сейм подписаться русский,2022-11-16,Political,positive
nexta live,оккупированном херсоне здании горсовета вывесили украинский флаг,2022-03-24 12:33:34,Political,1.0
раньше всех. ну почти.,нато фоне украины повысила защиту химических ядерных угроз столтенберг,2022-03-24 16:04:37,Political,-1.0
экономика,группа учёный венский институт международный экономический исследование оценить возможный сценарий российский вторжение украина потенциальный последствие материал аналитик предположить насколько вероятный,2022-02-15,Political,positive
экономика,министр экономика украина юлия свириденко заявить уровень безработица страна конец ожидаться уровень возобновить аукцион продажа госимущество правительство передать управление фонд,2022-10-25,Political,positive
риа новости,эрдоган заявил саммита нато подавляющего большинства лидеров стран блока преобладает мнение методы санкций отношении россии бесполезны,2022-03-24 20:27:16,Political,-1.0
экономика,власть сша считать приказ президент россия владимир путин приведение сила сдерживание особый режим дежурство являться часть подход заключаться создание несуществующий,2022-02-28,Political,positive
риа новости,генсек нато заявил отношения рф событий украине не прежними сохранять контакты ряду тч снижению рисков,2022-03-24 20:36:06,Political,-1.0
риа новости,годовщину бомбардировок 1999 столице сербии проходит массовая акция нато собравшиеся скандируют сербы русские братья навек,2022-03-24 20:39:55,Political,-1.0
экономика,украина следовать немедленно предоставить статус кандидат вступление евросоюз заявить президент польша анджей дуда польша выступать экспресспуть членство украина европейский союз,2022-02-27,Political,positive
риа новости,сша не являются хозяевами планеты однополярному миру пришел заявил дмитрий медведев зампредседателя совбеза дал большое интервью риа новости rt котором,2022-03-24 21:00:01,Political,-1.0
риа новости,турчак ходе общения жителями донбасса заявил мариуполь восстанавливать восстанавливать закончить операцию строители навалимся сделаем восстановим отвечая жительниц города пункте временного,2022-03-24 21:21:06,Political,1.0
риа новости,президент польши заявил варшаве всей европе америки военном экономическом измерениях,2022-03-24 21:21:11,Political,1.0
экономика,отношение соединить штат россия объявление москва спецоперация донбасс полностью разорвать заявить президент сша джо байден отвечать просьба охарактеризовать отношение сша,2022-02-25,Political,positive
rt на русском,российским военным проявившим мужество героизм ходе спецоперации украине вручили боевые награды военнослужащих наградил медалями отвагу суворова жукова командующий цво генералполковник,2022-04-04 08:58:38,Political,-1.0
риа новости,минобороны рф сообщило телефонном разговоре шойгу коллегой армении обсуждалась текущая ситуация регионе районах выполнения задач российскими миротворцами нагорном карабахе армянском,2022-03-24 22:00:09,Political,1.0
rt на русском,представитель народной милиции лнр андрей marochkolive марочко стриме летучка заявил фото бучи постановочные картинки распространяются первое выразиться свежие второе факты,2022-04-04 08:42:03,Political,-1.0
экономика,разрыв украина дипломатический отношение россия жест отчаяние жест не умный фактически киев расписываться свой нежелание разрешить мирный путём кризис создать,2022-02-24,Political,neutral
экономика,президент азербайджан ильхам алиев поблагодарить президент россия владимир путин переговоры который пройти сочи участие урегулирование карабахский конфликт хотеть выразить благодарность,2022-11-01,Political,positive
